time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1857-09-03T03:05:00.000Z,39.3,-120,,6,ml,,,,,ushis,ushis94,2019-08-06T21:51:35.100Z,"California-Nevada Border east of Truckee",earthquake,,,,,reviewed,ushis,cdmg
1857-07-30T11:30:00.000Z,19.25,-155,,6.1,mint,,,,,ushis,ushis93,2019-08-23T23:39:46.102Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,official
1857-01-09T16:24:00.000Z,35.7,-120.3,,7.93,mw,,,,,ushis,ushis92,2019-08-06T21:47:16.387Z,"The 1857 Fort Tejon Earthquake",earthquake,,,,,reviewed,ushis,hk
1856-09-21T07:30:00.000Z,33.1,-116.7,,5.5,ml,,,,,cdmg,cdmg18560921073000000,2021-01-30T00:36:25.092Z,"Near Santa Ysabel, California",earthquake,,,,,reviewed,cdmg,cdmg
1856-02-15T13:25:00.000Z,37.5,-122.3,,5.5,ml,,,,,ushis,ushis90,2019-08-06T20:57:19.906Z,"San Mateo County, California",earthquake,,,,,reviewed,ushis,cdmg
1856-01-02T18:15:00.000Z,37.5,-122.5,,5.3,ml,,,,,ushis,ushis89,2019-08-06T20:55:47.546Z,"San Mateo County, California",earthquake,,,,,reviewed,ushis,cdmg
1855-08-27T11:00:00.000Z,38.1,-122.5,,4.9,ml,,,,,ushis,ushis88,2019-08-06T20:54:49.876Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,ushis,cdmg
1855-07-11T04:15:00.000Z,34.1,-118.1,,6,ml,,,,,ushis,ushis87,2019-08-06T20:47:23.882Z,"Greater Los Angeles area, California",earthquake,,,,,reviewed,ushis,ell
1855-01-25T06:00:00.000Z,39.5,-120.3,,5.5,ml,,,,,ushis,ushis83,2019-08-06T20:37:47.236Z,"Sierra County, California",earthquake,,,,,reviewed,ushis,cdmg
1853-10-23T11:00:00.000Z,40.8,-124.2,,5.5,ml,,,,,ushis,ushis81,2021-01-29T23:50:51.949Z,"Near Eureka, California",earthquake,,,,,reviewed,ushis,cdmg
